Requester ID|xAR Title|XAR type|Investigation Class|Scientific Objective|Ground Campaign|Implementation Urgency|SSSG-Active|User-Active|Coverage Method| Sample length (Min.)| Sample length (Max.)|Number of samples|Coverage amount required|Allow Cross-Track Fragmentation|Require Full Duration Observations Across AOI|Instrument Mode|Band gain setting (VNIR1)|Band gain setting (VNIR2)|Band gain setting (VNIR3)|Band gain setting (SWIR0)|Band gain setting (SWIR5)|Band gain setting (SWIR6)|Band gain setting (SWIR7)|Band gain setting (SWIR8)|Band gain setting (SWIR9)|Day/Night|Sun Angle(Min.)|Sun Angle(Max.)|Pointing|Specific Look Angle|Specific View Swath|Range-Look Angle (Min.)|Range-Look Angle (Max.)|Look Angle Absolute Flag|Avoid Clouds|Coverage|Multiple Observation=2|Lifetime (Start)|Lifetime (End)|AW Duration (days)|AW Repeat Cycle =|Expedited Data|Justification for Expedited Data|Level 1B Process|Map Projection|Re-sampling|Commetns|AOI Points|AOI Points1 (Lon.- Lat.)|AOI Points2 (Lon.- Lat.)|AOI Points3 (Lon.- Lat.)|AOI Points4 (Lon.- Lat.)|AOI Points5 (Lon.- Lat.)|AOI Points6 (Lon.- Lat.)|AOI Points7 (Lon.- Lat.)|AOI Points8 (Lon.- Lat.)|AOI Points9 (Lon.- Lat.)|AOI Points10 (Lon.- Lat.)|AOI Points11 (Lon.- Lat.)|AOI Points12 (Lon.- Lat.)|AOI Points13 (Lon.- Lat.)|AOI Points14 (Lon.- Lat.)|AOI Points15 (Lon.- Lat.)|AOI Points16 (Lon.- Lat.)|AOI Points17 (Lon.- Lat.)|AOI Points18 (Lon.- Lat.)|AOI Points19 (Lon.- Lat.)|AOI Points20 (Lon.- Lat.)|AOI Points21 (Lon.- Lat.)|AOI Points22 (Lon.- Lat.)|AOI Points23 (Lon.- Lat.)|AOI Points24 (Lon.- Lat.)
R00E2201|H007FC1309_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-45 36'00.02"  -77 00'00.00"|-41 23'59.98"  -77 00'00.00"|-41 23'59.98"  -78 00'00.00"|-45 36'00.02"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1310_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-41 23'59.98"  -77 00'00.00"|-37 12'00.04"  -77 00'00.00"|-37 12'00.04"  -78 00'00.00"|-41 23'59.98"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1311_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-37 12'00.04"  -77 00'00.00"|-33 00'00.00"  -77 00'00.00"|-33 00'00.00"  -78 00'00.00"|-37 12'00.04"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1312_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-33 00'00.00"  -77 00'00.00"|-28 47'59.96"  -77 00'00.00"|-28 47'59.96"  -78 00'00.00"|-33 00'00.00"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1313_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-28 47'59.96"  -77 00'00.00"|-24 36'00.02"  -77 00'00.00"|-24 36'00.02"  -78 00'00.00"|-28 47'59.96"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1314_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-24 36'00.02"  -77 00'00.00"|-20 23'59.98"  -77 00'00.00"|-20 23'59.98"  -78 00'00.00"|-24 36'00.02"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1315_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-20 23'59.98"  -77 00'00.00"|-16 12'00.04"  -77 00'00.00"|-16 12'00.04"  -78 00'00.00"|-20 23'59.98"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1316_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-16 12'00.04"  -77 00'00.00"|-12 00'00.00"  -77 00'00.00"|-12 00'00.00"  -78 00'00.00"|-16 12'00.04"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1317_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-12 00'00.00"  -77 00'00.00"|-7 47'59.96"  -77 00'00.00"|-7 47'59.96"  -78 00'00.00"|-12 00'00.00"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1318_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|147 36'00.02"  -77 00'00.00"|151 48'00.01"  -77 00'00.00"|151 48'00.01"  -78 00'00.00"|147 36'00.02"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1319_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|151 48'00.01"  -77 00'00.00"|156 00'00.00"  -77 00'00.00"|156 00'00.00"  -78 00'00.00"|151 48'00.01"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1320_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|156 00'00.00"  -77 00'00.00"|160 11'59.99"  -77 00'00.00"|160 11'59.99"  -78 00'00.00"|156 00'00.00"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1321_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|160 11'59.99"  -77 00'00.00"|164 23'59.98"  -77 00'00.00"|164 23'59.98"  -78 00'00.00"|160 11'59.99"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1322_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|164 23'59.98"  -77 00'00.00"|168 36'00.02"  -77 00'00.00"|168 36'00.02"  -78 00'00.00"|164 23'59.98"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1323_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|168 36'00.02"  -77 00'00.00"|172 48'00.01"  -77 00'00.00"|172 48'00.01"  -78 00'00.00"|168 36'00.02"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1324_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|172 48'00.01"  -77 00'00.00"|177 00'00.00"  -77 00'00.00"|177 00'00.00"  -78 00'00.00"|172 48'00.01"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1325_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|177 00'00.00"  -77 00'00.00"|180 00'00.00"  -77 00'00.00"|180 00'00.00"  -78 00'00.00"|177 00'00.00"  -78 00'00.00"||||||||||||||||||||
R00E2201|H007FC1326_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|180 00'00.00"  -78 00'00.00"|-175 48'00.01"  -78 00'00.00"|-175 48'00.01"  -79 00'00.00"|180 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1327_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-175 48'00.01"  -78 00'00.00"|-171 36'00.02"  -78 00'00.00"|-171 36'00.02"  -79 00'00.00"|-175 48'00.01"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1328_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-171 36'00.02"  -78 00'00.00"|-167 23'59.98"  -78 00'00.00"|-167 23'59.98"  -79 00'00.00"|-171 36'00.02"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1329_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-167 23'59.98"  -78 00'00.00"|-163 11'59.99"  -78 00'00.00"|-163 11'59.99"  -79 00'00.00"|-167 23'59.98"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1330_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-163 11'59.99"  -78 00'00.00"|-159 00'00.00"  -78 00'00.00"|-159 00'00.00"  -79 00'00.00"|-163 11'59.99"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1331_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-159 00'00.00"  -78 00'00.00"|-154 48'00.01"  -78 00'00.00"|-154 48'00.01"  -79 00'00.00"|-159 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1332_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-154 48'00.01"  -78 00'00.00"|-150 36'00.02"  -78 00'00.00"|-150 36'00.02"  -79 00'00.00"|-154 48'00.01"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1333_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-150 36'00.02"  -78 00'00.00"|-146 23'59.98"  -78 00'00.00"|-146 23'59.98"  -79 00'00.00"|-150 36'00.02"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1334_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-146 23'59.98"  -78 00'00.00"|-142 11'59.99"  -78 00'00.00"|-142 11'59.99"  -79 00'00.00"|-146 23'59.98"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1335_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-142 11'59.99"  -78 00'00.00"|-138 00'00.00"  -78 00'00.00"|-138 00'00.00"  -79 00'00.00"|-142 11'59.99"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1336_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-138 00'00.00"  -78 00'00.00"|-133 48'00.01"  -78 00'00.00"|-133 48'00.01"  -79 00'00.00"|-138 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1337_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-133 48'00.01"  -78 00'00.00"|-129 36'00.02"  -78 00'00.00"|-129 36'00.02"  -79 00'00.00"|-133 48'00.01"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1338_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-129 36'00.02"  -78 00'00.00"|-125 23'59.98"  -78 00'00.00"|-125 23'59.98"  -79 00'00.00"|-129 36'00.02"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1339_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-125 23'59.98"  -78 00'00.00"|-121 11'59.99"  -78 00'00.00"|-121 11'59.99"  -79 00'00.00"|-125 23'59.98"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1340_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-121 11'59.99"  -78 00'00.00"|-117 00'00.00"  -78 00'00.00"|-117 00'00.00"  -79 00'00.00"|-121 11'59.99"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1341_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-117 00'00.00"  -78 00'00.00"|-112 48'00.01"  -78 00'00.00"|-112 48'00.01"  -79 00'00.00"|-117 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1342_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-112 48'00.01"  -78 00'00.00"|-108 36'00.02"  -78 00'00.00"|-108 36'00.02"  -79 00'00.00"|-112 48'00.01"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1343_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-96 00'00.00"  -78 00'00.00"|-91 47'59.96"  -78 00'00.00"|-91 47'59.96"  -79 00'00.00"|-96 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1344_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-91 47'59.96"  -78 00'00.00"|-87 36'00.02"  -78 00'00.00"|-87 36'00.02"  -79 00'00.00"|-91 47'59.96"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1345_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-87 36'00.02"  -78 00'00.00"|-83 23'59.98"  -78 00'00.00"|-83 23'59.98"  -79 00'00.00"|-87 36'00.02"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1346_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-83 23'59.98"  -78 00'00.00"|-79 12'00.04"  -78 00'00.00"|-79 12'00.04"  -79 00'00.00"|-83 23'59.98"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1347_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-79 12'00.04"  -78 00'00.00"|-75 00'00.00"  -78 00'00.00"|-75 00'00.00"  -79 00'00.00"|-79 12'00.04"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1348_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-75 00'00.00"  -78 00'00.00"|-70 47'59.96"  -78 00'00.00"|-70 47'59.96"  -79 00'00.00"|-75 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1349_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-70 47'59.96"  -78 00'00.00"|-66 36'00.02"  -78 00'00.00"|-66 36'00.02"  -79 00'00.00"|-70 47'59.96"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1350_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-66 36'00.02"  -78 00'00.00"|-62 23'59.98"  -78 00'00.00"|-62 23'59.98"  -79 00'00.00"|-66 36'00.02"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1351_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-62 23'59.98"  -78 00'00.00"|-58 12'00.04"  -78 00'00.00"|-58 12'00.04"  -79 00'00.00"|-62 23'59.98"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1352_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-58 12'00.04"  -78 00'00.00"|-54 00'00.00"  -78 00'00.00"|-54 00'00.00"  -79 00'00.00"|-58 12'00.04"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1353_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-54 00'00.00"  -78 00'00.00"|-49 47'59.96"  -78 00'00.00"|-49 47'59.96"  -79 00'00.00"|-54 00'00.00"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1354_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-49 47'59.96"  -78 00'00.00"|-45 36'00.02"  -78 00'00.00"|-45 36'00.02"  -79 00'00.00"|-49 47'59.96"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1355_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-45 36'00.02"  -78 00'00.00"|-41 23'59.98"  -78 00'00.00"|-41 23'59.98"  -79 00'00.00"|-45 36'00.02"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1356_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-41 23'59.98"  -78 00'00.00"|-37 12'00.04"  -78 00'00.00"|-37 12'00.04"  -79 00'00.00"|-41 23'59.98"  -79 00'00.00"||||||||||||||||||||
R00E2201|H007FC1357_ex|9|19|See GLIMS documents|0|0|1|1|0|1|1|1|100|1|0|0|3|4|4|0|0|0|0|0|0|1|0|90|3|0|4|-8.55|8.55|0|0|20%|1|01/15/2023 00:00:00|03/04/2023 00:00:00|16  00:00:00|16  00:00:00|0|-|0|2|3|Antarctic_periph; Kieffer (Extended)|4|-37 12'00.04"  -78 00'00.00"|-33 00'00.00"  -78 00'00.00"|-33 00'00.00"  -79 00'00.00"|-37 12'00.04"  -79 00'00.00"||||||||||||||||||||
